Store,Month,Day,Slot,Estimated Cleaning Time (minutes),Frequency
1215,1,Monday,4 hours,144,Bi-monthly
721,1,Tuesday,4 hours,159,Bi-monthly
964,1,Wednesday,4 hours,273,Bi-monthly
1599,1,Thursday,4 hours,150,Quarterly
1581,1,Friday,4 hours,226,Monthly
1176,1,Monday,4 hours,134,Quarterly
1634,1,Tuesday,4 hours,111,Bi-monthly
1431,1,Wednesday,4 hours,142,Quarterly
1915,1,Thursday,4 hours,151,Quarterly
1695,1,Friday,4 hours,160,Bi-monthly
1921,1,Monday,4 hours,162,Bi-monthly
1262,1,Tuesday,4 hours,200,Bi-monthly
1274,1,Wednesday,4 hours,120,Bi-monthly
1510,1,Thursday,4 hours,148,Bi-monthly
1113,1,Friday,4 hours,162,Bi-monthly
1073,1,Monday,4 hours,125,Quarterly
1613,1,Tuesday,4 hours,258,Monthly
1661,1,Wednesday,4 hours,117,Bi-monthly
1793,1,Thursday,4 hours,175,Bi-monthly
2019,1,Friday,4 hours,88,Quarterly
1503,1,Monday,4 hours,208,Bi-monthly
2161,1,Tuesday,4 hours,212,Quarterly
1074,1,Wednesday,4 hours,139,Quarterly
1836,1,Thursday,4 hours,122,Quarterly
772,1,Friday,4 hours,151,Quarterly
1901,1,Monday,4 hours,175,Bi-monthly
1450,1,Tuesday,4 hours,189,Bi-monthly
1559,1,Wednesday,4 hours,172,Bi-monthly
1578,1,Thursday,4 hours,137,Quarterly
1850,1,Friday,4 hours,123,Quarterly
1609,1,Monday,4 hours,200,Quarterly
1889,1,Tuesday,4 hours,245,Quarterly
1081,1,Wednesday,4 hours,190,Bi-monthly
1136,1,Thursday,4 hours,130,Bi-monthly
1718,1,Friday,4 hours,132,Quarterly
1797,1,Monday,4 hours,151,Bi-monthly
1264,1,Tuesday,4 hours,136,Quarterly
1513,1,Wednesday,4 hours,137,Bi-monthly
1920,1,Thursday,4 hours,127,Quarterly
421,1,Friday,4 hours,175,Quarterly
45,1,Monday,4 hours,212,Quarterly
1163,1,Tuesday,4 hours,157,Quarterly
1709,1,Wednesday,4 hours,167,Bi-monthly
2047,1,Thursday,4 hours,167,Monthly
133,1,Friday,4 hours,150,Bi-monthly
1103,1,Monday,4 hours,134,Quarterly
1767,1,Tuesday,4 hours,139,Bi-monthly
1538,1,Wednesday,4 hours,259,Quarterly
1239,1,Thursday,4 hours,148,Quarterly
1184,1,Friday,4 hours,168,Quarterly
684,1,Monday,4 hours,143,Bi-monthly
1647,1,Tuesday,4 hours,144,Quarterly
1741,1,Wednesday,4 hours,156,Quarterly
1443,1,Thursday,4 hours,167,Quarterly
1265,1,Friday,4 hours,196,Bi-monthly
1530,1,Monday,4 hours,204,Bi-monthly
1753,1,Tuesday,4 hours,181,Quarterly
1374,1,Wednesday,4 hours,140,Quarterly
1568,1,Thursday,4 hours,142,Bi-monthly
2072,1,Friday,4 hours,175,Quarterly
838,1,Monday,4 hours,185,Quarterly
2052,1,Tuesday,4 hours,190,Bi-monthly
1898,1,Wednesday,4 hours,157,Bi-monthly
1595,1,Thursday,4 hours,434,Bi-monthly
1291,1,Friday,4 hours,165,Quarterly
1764,1,Monday,4 hours,153,Quarterly
1994,1,Tuesday,4 hours,130,Quarterly
1732,1,Wednesday,4 hours,169,Bi-monthly
1840,1,Thursday,4 hours,168,Quarterly
850,1,Friday,4 hours,133,Quarterly
1454,1,Monday,4 hours,227,Quarterly
1547,1,Tuesday,4 hours,130,Quarterly
1457,1,Wednesday,4 hours,179,Quarterly
1075,1,Thursday,4 hours,190,Quarterly
836,1,Friday,4 hours,236,Quarterly
1788,1,Monday,4 hours,131,Quarterly
1827,1,Tuesday,4 hours,146,Bi-monthly
2048,1,Wednesday,4 hours,158,Bi-monthly
1537,1,Thursday,4 hours,129,Bi-monthly
1671,1,Friday,4 hours,147,Quarterly
1887,1,Monday,4 hours,271,Bi-monthly
1705,1,Tuesday,4 hours,159,Quarterly
1861,1,Wednesday,4 hours,265,Bi-monthly
1622,1,Thursday,4 hours,135,Bi-monthly
459,1,Friday,4 hours,169,Bi-monthly
583,1,Monday,4 hours,154,Quarterly
160,1,Tuesday,4 hours,161,Bi-monthly
1455,1,Wednesday,4 hours,141,Bi-monthly
1480,1,Thursday,4 hours,130,Bi-monthly
932,1,Friday,4 hours,145,Quarterly
1742,1,Monday,4 hours,178,Bi-monthly
1092,1,Tuesday,4 hours,159,Bi-monthly
1733,1,Wednesday,4 hours,166,Quarterly
1606,1,Thursday,4 hours,148,Bi-monthly
1514,1,Friday,4 hours,193,Bi-monthly
1560,1,Monday,4 hours,152,Quarterly
1642,1,Tuesday,4 hours,151,Quarterly
1627,1,Wednesday,4 hours,158,Quarterly
1119,1,Thursday,4 hours,157,Bi-monthly
1567,1,Friday,4 hours,178,Bi-monthly
1721,1,Monday,4 hours,151,Bi-monthly
1852,1,Tuesday,4 hours,208,Bi-monthly
869,1,Wednesday,4 hours,175,Quarterly
1584,1,Thursday,4 hours,164,Quarterly
607,1,Friday,4 hours,142,Quarterly
1388,1,Monday,4 hours,194,Bi-monthly
1524,1,Tuesday,4 hours,195,Quarterly
1573,1,Wednesday,4 hours,147,Quarterly
1953,1,Thursday,4 hours,203,Bi-monthly
1620,1,Friday,4 hours,147,Bi-monthly
19,1,Monday,4 hours,146,Bi-monthly
738,1,Tuesday,4 hours,145,Quarterly
1700,1,Wednesday,4 hours,170,Bi-monthly
1896,1,Thursday,4 hours,160,Quarterly
1226,1,Friday,4 hours,150,Quarterly
1699,1,Monday,4 hours,140,Bi-monthly
1704,1,Tuesday,4 hours,230,Quarterly
1403,1,Wednesday,4 hours,147,Quarterly
1905,1,Thursday,4 hours,227,Bi-monthly
63,1,Friday,4 hours,179,Bi-monthly
2013,1,Monday,4 hours,157,Quarterly
1557,1,Tuesday,4 hours,176,Quarterly
1059,1,Wednesday,4 hours,153,Quarterly
1564,1,Thursday,4 hours,212,Quarterly
1341,1,Friday,4 hours,158,Bi-monthly
1731,1,Monday,4 hours,187,Quarterly
1447,1,Tuesday,4 hours,176,Bi-monthly
1999,1,Wednesday,4 hours,162,Quarterly
158,1,Thursday,4 hours,151,Quarterly
899,1,Friday,4 hours,172,Quarterly
1586,1,Monday,4 hours,187,Bi-monthly
1868,1,Tuesday,4 hours,295,Quarterly
1655,1,Wednesday,4 hours,206,Quarterly
1993,1,Thursday,4 hours,165,Quarterly
673,1,Friday,4 hours,161,Quarterly
1531,1,Monday,4 hours,158,Quarterly
1493,1,Tuesday,4 hours,151,Bi-monthly
1745,1,Wednesday,4 hours,176,Bi-monthly
198,1,Thursday,4 hours,135,Quarterly
1549,1,Friday,4 hours,175,Quarterly
1501,1,Monday,4 hours,233,Bi-monthly
2024,1,Tuesday,4 hours,160,Bi-monthly
444,1,Wednesday,4 hours,139,Quarterly
1050,1,Thursday,4 hours,156,Quarterly
1587,1,Friday,4 hours,197,Bi-monthly
25,1,Monday,4 hours,192,Quarterly
1417,1,Tuesday,4 hours,204,Quarterly
1809,1,Wednesday,4 hours,184,Bi-monthly
1386,1,Thursday,4 hours,159,Bi-monthly
1585,1,Friday,4 hours,174,Quarterly
883,1,Monday,4 hours,234,Quarterly
1487,1,Tuesday,4 hours,232,Quarterly
1855,1,Wednesday,4 hours,197,Bi-monthly
1497,1,Thursday,4 hours,160,Bi-monthly
1995,1,Friday,4 hours,199,Quarterly
477,1,Monday,4 hours,138,Quarterly
1582,1,Tuesday,4 hours,228,Quarterly
1751,1,Wednesday,4 hours,398,Monthly
407,1,Thursday,4 hours,209,Bi-monthly
1519,1,Friday,4 hours,204,Bi-monthly
1361,1,Monday,4 hours,156,Quarterly
1552,1,Tuesday,4 hours,269,Monthly
1668,1,Wednesday,4 hours,217,Bi-monthly
1941,1,Thursday,4 hours,279,Monthly
1757,1,Friday,4 hours,251,Bi-monthly
1825,1,Monday,4 hours,269,Bi-monthly
1808,1,Tuesday,4 hours,216,Quarterly
1562,1,Wednesday,4 hours,180,Quarterly
1619,1,Thursday,4 hours,181,Quarterly
1240,1,Friday,4 hours,203,Quarterly
1331,1,Monday,4 hours,212,Quarterly
1423,1,Tuesday,4 hours,143,Quarterly
1545,1,Wednesday,4 hours,179,Bi-monthly
1225,1,Thursday,4 hours,193,Quarterly
1617,1,Friday,4 hours,164,Bi-monthly
1869,1,Monday,4 hours,184,Bi-monthly
1643,1,Tuesday,4 hours,187,Bi-monthly
1937,1,Wednesday,4 hours,261,Quarterly
1173,1,Thursday,4 hours,210,Bi-monthly
455,1,Friday,4 hours,191,Bi-monthly
1903,1,Monday,4 hours,185,Bi-monthly
1041,1,Tuesday,4 hours,130,Bi-monthly
928,1,Wednesday,4 hours,170,Bi-monthly
1520,1,Thursday,4 hours,176,Quarterly
1571,1,Friday,4 hours,164,Quarterly
1806,1,Monday,4 hours,178,Quarterly
1429,1,Tuesday,4 hours,168,Bi-monthly
1936,1,Wednesday,4 hours,189,Quarterly
1473,1,Thursday,4 hours,173,Quarterly
1267,1,Friday,4 hours,230,Quarterly
1553,1,Monday,4 hours,339,Monthly
1034,1,Tuesday,4 hours,170,Quarterly
759,1,Wednesday,4 hours,189,Bi-monthly
134,1,Thursday,4 hours,252,Monthly
934,1,Friday,4 hours,181,Bi-monthly
1129,1,Monday,4 hours,201,Bi-monthly
1817,1,Tuesday,4 hours,167,Quarterly
1018,1,Wednesday,4 hours,167,Quarterly
1747,1,Thursday,4 hours,217,Bi-monthly
1269,1,Friday,4 hours,178,Quarterly
1544,1,Monday,4 hours,193,Quarterly
1800,1,Tuesday,4 hours,144,Quarterly
1434,1,Wednesday,4 hours,169,Quarterly
558,1,Thursday,4 hours,204,Bi-monthly
1686,1,Friday,4 hours,358,Monthly
1891,1,Monday,4 hours,153,Bi-monthly
1611,1,Tuesday,4 hours,192,Quarterly
1706,1,Wednesday,4 hours,197,Quarterly
1273,1,Thursday,4 hours,143,Quarterly
634,1,Friday,4 hours,215,Bi-monthly
948,1,Monday,4 hours,204,Bi-monthly
1877,1,Tuesday,4 hours,383,Bi-monthly
435,1,Wednesday,4 hours,224,Quarterly
2038,1,Thursday,4 hours,187,Quarterly
927,1,Friday,4 hours,160,Quarterly
1820,1,Monday,4 hours,192,Quarterly
1385,1,Tuesday,4 hours,180,Quarterly
1970,1,Wednesday,4 hours,150,Quarterly
1412,1,Thursday,4 hours,213,Quarterly
1174,1,Friday,4 hours,159,Quarterly
1375,1,Monday,4 hours,163,Quarterly
536,1,Tuesday,4 hours,187,Bi-monthly
1974,1,Wednesday,4 hours,163,Bi-monthly
742,1,Thursday,4 hours,161,Quarterly
1656,1,Friday,4 hours,175,Quarterly
945,1,Monday,4 hours,217,Quarterly
1717,1,Tuesday,4 hours,172,Bi-monthly
951,1,Wednesday,4 hours,212,Quarterly
1000,1,Thursday,4 hours,218,Monthly
1482,1,Friday,4 hours,183,Bi-monthly
2055,1,Monday,4 hours,181,Bi-monthly
1342,1,Tuesday,4 hours,193,Quarterly
1978,1,Wednesday,4 hours,248,Bi-monthly
1147,1,Thursday,4 hours,159,Quarterly
1535,1,Friday,4 hours,177,Quarterly
1633,1,Monday,4 hours,165,Bi-monthly
402,1,Tuesday,4 hours,183,Quarterly
2094,1,Wednesday,4 hours,191,Monthly
1650,1,Thursday,4 hours,151,Bi-monthly
1344,1,Friday,4 hours,162,Bi-monthly
1235,1,Monday,4 hours,152,Quarterly
2009,1,Tuesday,4 hours,187,Monthly
1947,1,Wednesday,4 hours,291,Quarterly
1743,1,Thursday,4 hours,230,Bi-monthly
1851,1,Friday,4 hours,163,Quarterly
1663,1,Monday,4 hours,190,Quarterly
1886,1,Tuesday,4 hours,190,Bi-monthly
599,1,Wednesday,4 hours,246,Monthly
1758,1,Thursday,4 hours,201,Quarterly
2027,1,Friday,4 hours,186,Bi-monthly
1466,1,Monday,4 hours,201,Quarterly
1596,1,Tuesday,4 hours,156,Bi-monthly
1146,1,Wednesday,4 hours,214,Quarterly
1328,1,Thursday,4 hours,160,Quarterly
1038,1,Friday,4 hours,170,Quarterly
1054,1,Monday,4 hours,182,Bi-monthly
2151,1,Tuesday,4 hours,206,Quarterly
1652,1,Wednesday,4 hours,254,Bi-monthly
1835,1,Thursday,4 hours,192,Bi-monthly
1865,1,Friday,4 hours,192,Quarterly
1116,1,Monday,4 hours,186,Bi-monthly
1680,1,Tuesday,4 hours,221,Bi-monthly
1251,1,Wednesday,4 hours,195,Bi-monthly
1481,1,Thursday,4 hours,186,Bi-monthly
1703,1,Friday,4 hours,192,Bi-monthly
1749,1,Monday,4 hours,283,Monthly
1250,1,Tuesday,4 hours,290,Bi-monthly
1730,1,Wednesday,4 hours,361,Bi-monthly
1323,1,Thursday,4 hours,156,Bi-monthly
2016,1,Friday,4 hours,156,Quarterly
1590,1,Monday,4 hours,187,Quarterly
1853,1,Tuesday,4 hours,190,Quarterly
2044,1,Wednesday,4 hours,156,Quarterly
1186,1,Thursday,4 hours,215,Bi-monthly
1572,1,Friday,4 hours,257,Bi-monthly
46,1,Monday,4 hours,212,Quarterly
980,1,Tuesday,4 hours,179,Bi-monthly
1598,1,Wednesday,4 hours,268,Bi-monthly
1591,1,Thursday,4 hours,215,Monthly
1649,1,Friday,4 hours,253,Bi-monthly
1988,1,Monday,4 hours,245,Quarterly
517,1,Tuesday,4 hours,235,Monthly
1774,1,Wednesday,4 hours,201,Quarterly
380,1,Thursday,4 hours,241,Quarterly
737,1,Friday,4 hours,303,Quarterly
484,1,Monday,4 hours,208,Quarterly
1363,1,Tuesday,4 hours,185,Quarterly
1588,1,Wednesday,4 hours,230,Bi-monthly
667,1,Thursday,4 hours,181,Quarterly
1712,1,Friday,4 hours,256,Bi-monthly
1492,1,Monday,4 hours,181,Bi-monthly
1484,1,Tuesday,4 hours,175,Quarterly
615,1,Wednesday,4 hours,387,Monthly
75,1,Thursday,4 hours,198,Monthly
1792,1,Friday,4 hours,310,Bi-monthly
1049,1,Monday,4 hours,202,Quarterly
831,1,Tuesday,4 hours,160,Bi-monthly
938,1,Wednesday,4 hours,179,Quarterly
1934,1,Thursday,4 hours,237,Quarterly
1603,1,Friday,4 hours,156,Quarterly
1871,1,Monday,4 hours,183,Quarterly
1939,1,Tuesday,4 hours,191,Quarterly
1667,1,Wednesday,4 hours,166,Quarterly
1738,1,Thursday,4 hours,286,Bi-monthly
1579,1,Friday,4 hours,229,Bi-monthly
1854,1,Monday,4 hours,220,Quarterly
1600,1,Tuesday,4 hours,275,Quarterly
35,1,Wednesday,4 hours,320,Bi-monthly
1414,1,Thursday,4 hours,194,Quarterly
1532,1,Friday,4 hours,230,Quarterly
1735,1,Monday,4 hours,204,Bi-monthly
1786,1,Tuesday,4 hours,191,Quarterly
1816,1,Wednesday,4 hours,249,Bi-monthly
1646,1,Thursday,4 hours,230,Bi-monthly
1528,1,Friday,4 hours,232,Quarterly
1813,1,Monday,4 hours,211,Quarterly
1555,1,Tuesday,4 hours,272,Monthly
1058,1,Wednesday,4 hours,200,Bi-monthly
1401,1,Thursday,4 hours,216,Quarterly
2006,1,Friday,4 hours,229,Quarterly
1674,1,Monday,4 hours,228,Bi-monthly
1614,1,Tuesday,4 hours,226,Bi-monthly
1748,1,Wednesday,4 hours,200,Bi-monthly
1959,1,Thursday,4 hours,218,Bi-monthly
1981,1,Friday,4 hours,223,Quarterly
1435,1,Monday,4 hours,186,Bi-monthly
843,1,Tuesday,4 hours,230,Bi-monthly
812,1,Wednesday,4 hours,220,Quarterly
1940,1,Thursday,4 hours,218,Quarterly
1022,1,Friday,4 hours,197,Monthly
1772,1,Monday,4 hours,184,Quarterly
1830,1,Tuesday,4 hours,201,Bi-monthly
1858,1,Wednesday,4 hours,211,Quarterly
1021,1,Thursday,4 hours,232,Bi-monthly
1290,1,Friday,4 hours,185,Quarterly
1880,1,Monday,4 hours,216,Bi-monthly
79,1,Tuesday,4 hours,194,Quarterly
1684,1,Wednesday,4 hours,308,Bi-monthly
2017,1,Thursday,4 hours,242,Bi-monthly
1569,1,Friday,4 hours,260,Quarterly
441,1,Monday,4 hours,180,Quarterly
1272,1,Tuesday,4 hours,230,Quarterly
1187,1,Wednesday,4 hours,224,Quarterly
1931,1,Thursday,4 hours,350,Quarterly
1819,1,Friday,4 hours,254,Bi-monthly
971,1,Monday,4 hours,210,Bi-monthly
199,1,Tuesday,4 hours,224,Bi-monthly
410,1,Wednesday,4 hours,208,Quarterly
1062,1,Thursday,4 hours,329,Monthly
1669,1,Friday,4 hours,224,Bi-monthly
1826,1,Monday,4 hours,213,Quarterly
1822,1,Tuesday,4 hours,201,Bi-monthly
1638,1,Wednesday,4 hours,234,Bi-monthly
1795,1,Thursday,4 hours,247,Quarterly
1203,1,Friday,4 hours,194,Quarterly
1456,1,Monday,4 hours,289,Bi-monthly
872,1,Tuesday,4 hours,284,Quarterly
1728,1,Wednesday,4 hours,208,Bi-monthly
1204,1,Thursday,4 hours,210,Quarterly
1498,1,Friday,4 hours,197,Quarterly
1540,1,Monday,4 hours,300,Bi-monthly
1789,1,Tuesday,4 hours,235,Monthly
1138,1,Wednesday,4 hours,240,Monthly
1860,1,Thursday,4 hours,220,Bi-monthly
1997,1,Friday,4 hours,241,Quarterly
1551,1,Monday,4 hours,261,Quarterly
1542,1,Tuesday,4 hours,308,Bi-monthly
1678,1,Wednesday,4 hours,236,Quarterly
319,1,Thursday,4 hours,325,Monthly
2074,1,Friday,4 hours,232,Monthly
1884,1,Monday,4 hours,221,Monthly
1960,1,Tuesday,4 hours,315,Monthly
1305,1,Wednesday,4 hours,259,Bi-monthly
1541,1,Thursday,4 hours,320,Bi-monthly
1756,2,Thursday,4 hours,69,Monthly
1848,2,Friday,4 hours,253,Monthly
1200,2,Monday,4 hours,192,Monthly
1397,2,Tuesday,4 hours,140,Monthly
1558,2,Wednesday,4 hours,248,Monthly
1707,2,Thursday,4 hours,217,Monthly
1776,2,Friday,4 hours,194,Monthly
2011,2,Monday,4 hours,159,Monthly
2080,2,Tuesday,4 hours,150,Monthly
1775,2,Wednesday,4 hours,155,Monthly
2081,2,Wednesday,4 hours,0,Monthly
2106,2,Thursday,4 hours,131,Monthly
1145,2,Friday,4 hours,284,Monthly
1740,2,Monday,4 hours,110,Monthly
1976,2,Tuesday,4 hours,168,Monthly
1042,2,Wednesday,4 hours,148,Monthly
1985,2,Thursday,4 hours,309,Monthly
1338,2,Friday,4 hours,98,Monthly
1971,2,Monday,4 hours,257,Monthly
1354,2,Tuesday,4 hours,116,Monthly
1828,2,Wednesday,4 hours,128,Monthly
1387,2,Thursday,4 hours,130,Monthly
1670,2,Friday,4 hours,149,Monthly
1910,2,Monday,4 hours,265,Monthly
409,2,Tuesday,4 hours,221,Monthly
2058,2,Wednesday,4 hours,336,Monthly
1846,2,Thursday,4 hours,121,Monthly
1124,2,Friday,4 hours,348,Monthly
1244,2,Monday,4 hours,86,Monthly
1380,2,Tuesday,4 hours,327,Monthly
1329,2,Wednesday,4 hours,92,Monthly
1866,2,Thursday,4 hours,252,Monthly
1561,2,Friday,4 hours,94,Monthly
485,2,Monday,4 hours,176,Monthly
1844,2,Tuesday,4 hours,129,Monthly
749,2,Tuesday,4 hours,94,Monthly
690,2,Wednesday,4 hours,148,Monthly
1376,2,Thursday,4 hours,365,Monthly
1148,2,Friday,4 hours,155,Monthly
1299,2,Monday,4 hours,170,Monthly
403,2,Tuesday,4 hours,164,Monthly
768,2,Wednesday,4 hours,247,Monthly
1132,2,Thursday,4 hours,152,Monthly
1977,2,Thursday,4 hours,40,Monthly
1467,2,Friday,4 hours,159,Monthly
1463,2,Monday,4 hours,94,Monthly
386,2,Tuesday,4 hours,211,Monthly
1164,2,Wednesday,4 hours,202,Monthly
1922,2,Thursday,4 hours,289,Monthly
805,2,Friday,4 hours,75,Monthly
1969,2,Friday,4 hours,121,Monthly
1900,2,Monday,4 hours,335,Monthly
577,2,Tuesday,4 hours,150,Monthly
1713,2,Wednesday,4 hours,225,Monthly
1907,2,Thursday,4 hours,193,Monthly
1525,2,Friday,4 hours,129,Monthly
1486,2,Monday,4 hours,149,Monthly
1444,2,Monday,4 hours,55,Monthly
1682,2,Tuesday,4 hours,149,Monthly
1488,2,Wednesday,4 hours,136,Monthly
333,2,Thursday,4 hours,158,Monthly
1702,2,Thursday,4 hours,81,Monthly
10,2,Friday,4 hours,220,Monthly
933,2,Monday,4 hours,233,Monthly
1548,2,Tuesday,4 hours,173,Monthly
308,2,Wednesday,4 hours,115,Monthly
671,2,Thursday,4 hours,151,Monthly
1461,2,Friday,4 hours,198,Monthly
1367,2,Monday,4 hours,125,Monthly
664,2,Tuesday,4 hours,196,Monthly
1791,2,Wednesday,4 hours,284,Monthly
396,2,Thursday,4 hours,256,Monthly
521,2,Friday,4 hours,191,Monthly
279,2,Monday,4 hours,108,Monthly
1554,2,Tuesday,4 hours,261,Monthly
981,2,Wednesday,4 hours,106,Monthly
2061,2,Thursday,4 hours,136,Monthly
868,2,Friday,4 hours,320,Monthly
1221,2,Monday,4 hours,159,Monthly
1909,2,Tuesday,4 hours,181,Monthly
1872,2,Wednesday,4 hours,232,Monthly
1036,2,Thursday,4 hours,146,Monthly
652,2,Friday,4 hours,206,Monthly
1787,2,Monday,4 hours,198,Monthly
2007,2,Tuesday,4 hours,147,Monthly
1881,2,Wednesday,4 hours,156,Monthly
827,2,Thursday,4 hours,197,Monthly
602,2,Friday,4 hours,189,Monthly
877,2,Monday,4 hours,245,Monthly
34,2,Tuesday,4 hours,158,Monthly
275,2,Wednesday,4 hours,270,Monthly
533,2,Thursday,4 hours,79,Monthly
1063,2,Friday,4 hours,175,Monthly
756,2,Monday,4 hours,234,Monthly
821,2,Tuesday,4 hours,206,Monthly
570,2,Wednesday,4 hours,311,Monthly
564,2,Thursday,4 hours,212,Monthly
274,2,Friday,4 hours,177,Monthly
1831,2,Monday,4 hours,156,Monthly
815,2,Tuesday,4 hours,241,Monthly
242,2,Wednesday,4 hours,166,Monthly
1984,2,Thursday,4 hours,258,Monthly
1950,2,Friday,4 hours,198,Monthly
775,2,Monday,4 hours,371,Monthly
391,2,Tuesday,4 hours,230,Monthly
1581,2,Wednesday,4 hours,226,Monthly
1613,2,Thursday,4 hours,258,Monthly
2047,2,Friday,4 hours,167,Monthly
1751,2,Monday,4 hours,398,Monthly
1552,2,Tuesday,4 hours,269,Monthly
1941,2,Wednesday,4 hours,279,Monthly
1553,2,Thursday,4 hours,339,Monthly
134,2,Friday,4 hours,252,Monthly
1686,2,Monday,4 hours,358,Monthly
1000,2,Tuesday,4 hours,218,Monthly
2094,2,Wednesday,4 hours,191,Monthly
2009,2,Thursday,4 hours,187,Monthly
599,2,Friday,4 hours,246,Monthly
1749,2,Monday,4 hours,283,Monthly
1591,2,Tuesday,4 hours,215,Monthly
517,2,Wednesday,4 hours,235,Monthly
615,2,Thursday,4 hours,387,Monthly
75,2,Friday,4 hours,198,Monthly
1555,2,Monday,4 hours,272,Monthly
1022,2,Tuesday,4 hours,197,Monthly
1062,2,Wednesday,4 hours,329,Monthly
1789,2,Thursday,4 hours,235,Monthly
1138,2,Friday,4 hours,240,Monthly
319,2,Monday,4 hours,325,Monthly
2074,2,Tuesday,4 hours,232,Monthly
1884,2,Wednesday,4 hours,221,Monthly
1960,2,Thursday,4 hours,315,Monthly
1756,3,Thursday,4 hours,69,Monthly
1810,3,Thursday,4 hours,60,Bi-monthly
1848,3,Friday,4 hours,253,Monthly
2169,3,Monday,4 hours,80,Bi-monthly
1200,3,Tuesday,4 hours,192,Monthly
1397,3,Wednesday,4 hours,140,Monthly
1558,3,Thursday,4 hours,248,Monthly
1707,3,Friday,4 hours,217,Monthly
1776,3,Monday,4 hours,194,Monthly
2011,3,Tuesday,4 hours,159,Monthly
2080,3,Wednesday,4 hours,150,Monthly
1775,3,Thursday,4 hours,155,Monthly
2081,3,Thursday,4 hours,0,Monthly
2106,3,Friday,4 hours,131,Monthly
1711,3,Friday,4 hours,0,Bi-monthly
1811,3,Friday,4 hours,0,Bi-monthly
833,3,Friday,4 hours,103,Bi-monthly
1145,3,Monday,4 hours,284,Monthly
1740,3,Tuesday,4 hours,110,Monthly
1976,3,Wednesday,4 hours,168,Monthly
1042,3,Thursday,4 hours,148,Monthly
1985,3,Friday,4 hours,309,Monthly
1338,3,Monday,4 hours,98,Monthly
2041,3,Monday,4 hours,38,Bi-monthly
1971,3,Tuesday,4 hours,257,Monthly
1354,3,Wednesday,4 hours,116,Monthly
1324,3,Thursday,4 hours,135,Bi-monthly
1828,3,Friday,4 hours,128,Monthly
1387,3,Monday,4 hours,130,Monthly
1670,3,Tuesday,4 hours,149,Monthly
1210,3,Wednesday,4 hours,143,Bi-monthly
586,3,Thursday,4 hours,184,Bi-monthly
1111,3,Thursday,4 hours,14,Bi-monthly
1268,3,Thursday,4 hours,15,Bi-monthly
1358,3,Friday,4 hours,93,Bi-monthly
878,3,Friday,4 hours,31,Bi-monthly
1910,3,Monday,4 hours,265,Monthly
2033,3,Tuesday,4 hours,138,Bi-monthly
1285,3,Tuesday,4 hours,91,Bi-monthly
409,3,Wednesday,4 hours,221,Monthly
2058,3,Thursday,4 hours,336,Monthly
270,3,Friday,4 hours,21,Bi-monthly
1846,3,Friday,4 hours,121,Monthly
1856,3,Friday,4 hours,21,Bi-monthly
1124,3,Monday,4 hours,348,Monthly
743,3,Tuesday,4 hours,71,Bi-monthly
1474,3,Tuesday,4 hours,155,Bi-monthly
1127,3,Wednesday,4 hours,43,Bi-monthly
1929,3,Wednesday,4 hours,74,Bi-monthly
1244,3,Wednesday,4 hours,86,Monthly
1380,3,Thursday,4 hours,327,Monthly
1696,3,Friday,4 hours,24,Bi-monthly
591,3,Friday,4 hours,74,Bi-monthly
1917,3,Friday,4 hours,94,Bi-monthly
1329,3,Monday,4 hours,92,Monthly
1518,3,Monday,4 hours,26,Bi-monthly
1563,3,Tuesday,4 hours,148,Bi-monthly
1866,3,Wednesday,4 hours,252,Monthly
1924,3,Thursday,4 hours,28,Bi-monthly
1218,3,Thursday,4 hours,65,Bi-monthly
1561,3,Thursday,4 hours,94,Monthly
1662,3,Friday,4 hours,91,Bi-monthly
1754,3,Friday,4 hours,130,Bi-monthly
485,3,Monday,4 hours,176,Monthly
1844,3,Tuesday,4 hours,129,Monthly
749,3,Tuesday,4 hours,94,Monthly
1402,3,Wednesday,4 hours,62,Bi-monthly
390,3,Wednesday,4 hours,58,Bi-monthly
1091,3,Wednesday,4 hours,64,Bi-monthly
397,3,Thursday,4 hours,85,Bi-monthly
1893,3,Thursday,4 hours,132,Bi-monthly
1857,3,Friday,4 hours,83,Bi-monthly
629,3,Friday,4 hours,100,Bi-monthly
467,3,Monday,4 hours,82,Bi-monthly
690,3,Monday,4 hours,148,Monthly
1376,3,Tuesday,4 hours,365,Monthly
1381,3,Wednesday,4 hours,34,Bi-monthly
122,3,Wednesday,4 hours,100,Bi-monthly
625,3,Wednesday,4 hours,84,Bi-monthly
1892,3,Thursday,4 hours,58,Bi-monthly
1409,3,Thursday,4 hours,35,Bi-monthly
555,3,Thursday,4 hours,123,Bi-monthly
1148,3,Friday,4 hours,155,Monthly
502,3,Monday,4 hours,117,Bi-monthly
1245,3,Monday,4 hours,96,Bi-monthly
1720,3,Tuesday,4 hours,172,Bi-monthly
1299,3,Wednesday,4 hours,170,Monthly
1213,3,Thursday,4 hours,71,Bi-monthly
403,3,Thursday,4 hours,164,Monthly
80,3,Friday,4 hours,184,Bi-monthly
1750,3,Monday,4 hours,258,Bi-monthly
573,3,Tuesday,4 hours,91,Bi-monthly
935,3,Tuesday,4 hours,70,Bi-monthly
1368,3,Wednesday,4 hours,88,Bi-monthly
1529,3,Wednesday,4 hours,116,Bi-monthly
768,3,Thursday,4 hours,247,Monthly
1246,3,Friday,4 hours,126,Bi-monthly
