,Region,Region Name,Store,Store Name,Store Postcode,Small Trolley,Large Trolley,Total Trolleys,Trolleys (Y/N),Handheld Basket,Rollable Basket,Total Baskets,Baskets (Y/N),Frequency of Basket Clean,Total per Annum,Latitude,Longitude,Estimated Cleaning Time,Cleaning Time
177,590,Peterborough,687,Sutton In Ashfield,NG17 5FH,26,22,48,Yes,44,0,44,Yes,Quarterly,4,53.12296685,-1.25644755,77.33333333333333,77
178,590,Peterborough,1452,NOT-Arnold,NG5 6HA,45,3,48,Yes,85,22,107,Yes,Bi-monthly,6,53.0038124,-1.1403204,126.66666666666667,127
179,600,Luton,1969,LTN-The Mall,LU1 2LJ,48,0,48,Yes,50,40,90,Yes,Monthly,12,51.8801177,-0.4160462,121.33333333333334,121
180,260,Newton Aycliffe,781,MID-Newport Road,TS1 5PR,25,24,49,Yes,0,39,39,Yes,Bi-monthly,6,13.0168098,101.19465472749866,88.00,88
181,290,Enfield,1900,LON-Tottenham Court Road,W1T 7NE,49,0,49,Yes,0,286,286,Yes,Monthly,12,51.5243406,-0.1372936,335.00,335
182,310,Northfleet,117,Pitsea,SS13 3AB,41,8,49,Yes,38,0,38,Yes,Quarterly,4,51.565,0.5033,74.33333333333333,74
183,360,Wednesbury,2035,Merry Hill,DY5 1SY,22,27,49,Yes,0,66,66,Yes,Quarterly,4,52.47808205384616,-2.111310892,115.00,115
184,460,Avonmouth,1766,Bridgwater,TA6 4AF,10,39,49,Yes,255,78,333,Yes,Bi-monthly,6,51.13417954,-2.99754838,297.00,297
185,490,Motherwell,719,GLA-Tollcross,G32 8PF,26,23,49,Yes,0,40,40,Yes,Bi-monthly,6,55.8440215,-4.1786331,89.00,89
186,600,Luton,1389,LON-Uxbridge,UB8 2AG,14,35,49,Yes,37,49,86,Yes,Bi-monthly,6,51.53523,-0.4836689,122.66666666666667,123
187,220,Runcorn,513,Leigh,WN7 4PF,30,20,50,Yes,0,80,80,Yes,Quarterly,4,53.4941372,-2.512341567,130.00,130
188,220,Runcorn,1499,STH-Park Road,WA11 9Az,24,26,50,Yes,0,38,38,Yes,Bi-monthly,6,53.4586407,-2.7098291,88.00,88
189,250,Belvedere,1067,LON-Abbey Wood,SE2 9RQ,0,50,50,Yes,19,26,45,Yes,Bi-monthly,6,51.4959114,0.1190726,88.66666666666667,89
190,260,Newton Aycliffe,1737,NEW-South Gosforth,NE7 7LX,24,26,50,Yes,55,0,55,Yes,Bi-monthly,6,55.0075259,-1.599291533,86.66666666666666,87
191,290,Enfield,1838,LON-North Greenford,UB6 0UW,19,31,50,Yes,14,97,111,Yes,Bi-monthly,6,51.5421502,-0.3401244,156.33333333333334,156
192,310,Northfleet,577,Tonbridge,TN9 2RH,31,19,50,Yes,39,74,113,Yes,Monthly,12,51.19091695,0.27036395,150.00,150
193,320,Southampton,496,Tidworth,SP9 7SU,18,32,50,Yes,0,57,57,Yes,Quarterly,4,51.2352809,-1.662145,107.00,107
194,320,Southampton,1427,BAS-Reading Road,RG24 8TW,7,43,50,Yes,0,69,69,Yes,Quarterly,4,51.2830735,-1.06968645,119.00,119
195,600,Luton,683,RUS-Brindley Close,NN10 6EN,20,30,50,Yes,10,64,74,Yes,Quarterly,4,52.29984463,-0.61379407,120.66666666666667,121
196,290,Enfield,518,LON-Wembley Blackbird Hill,NW9 8SD,11,40,51,Yes,0,122,122,Yes,Bi-monthly,6,51.564695,-0.2639412,173.00,173
197,320,Southampton,1713,POR-North End,PO2 9AB,11,40,51,Yes,37,149,186,Yes,Monthly,12,50.81792,-1.07945,224.66666666666666,225
198,360,Wednesbury,840,Wednesbury,WS10 0TB,21,30,51,Yes,0,61,61,Yes,Bi-monthly,6,52.5543841,-1.9965735,112.00,112
199,490,Motherwell,542,ABE-Bridge of Don,AB24 1XZ,16,35,51,Yes,0,88,88,Yes,Bi-monthly,6,57.17364745,-2.09326775,139.00,139
200,490,Motherwell,1907,GLA-Finnieston,G3 8JU,16,35,51,Yes,0,142,142,Yes,Monthly,12,55.8624289,-4.28115495,193.00,193
201,600,Luton,282,Welwyn Garden City,AL7 2BQ,28,23,51,Yes,36,50,86,Yes,Quarterly,4,51.80134846,-0.17236506,125.00,125
202,220,Runcorn,1556,Holyhead,LL65 2BS,17,35,52,Yes,0,35,35,Yes,Quarterly,4,53.30694785,-4.6290577,87.00,87
203,260,Newton Aycliffe,1337,Thirsk,YO7 1TQ,15,37,52,Yes,0,41,41,Yes,Quarterly,4,54.231805,-1.3478035,93.00,93
204,320,Southampton,1426,SOU-Bursledon Road,SO19 8NE,24,28,52,Yes,0,80,80,Yes,Quarterly,4,50.90652973,-1.338395113,132.00,132
205,340,Doncaster,702,Sowerby Bridge,HX6 2LF,26,26,52,Yes,0,49,49,Yes,Bi-monthly,6,53.7098257,-1.9101908,101.00,101
206,490,Motherwell,2136,EDI-Meadowbank,EH7 5TS,12,40,52,Yes,0,122,122,Yes,Bi-monthly,6,55.95803376666666,-3.165154267,174.00,174
207,260,Newton Aycliffe,1327,Pickering,YO18 8TB,34,19,53,Yes,41,41,82,Yes,Bi-monthly,6,54.244663,-0.7797115,121.33333333333334,121
208,260,Newton Aycliffe,1761,SUN-Washington,NE37 2PA,8,45,53,Yes,0,40,40,Yes,Bi-monthly,6,54.90697193,-1.5029605,93.00,93
209,300,Bridgend,1607,CAR-Roath,CF23 9AN,26,27,53,Yes,13,55,68,Yes,Bi-monthly,6,51.49576473,-3.146995475,116.66666666666667,117
210,320,Southampton,1279,IOW-Newport,PO30 5GL,13,40,53,Yes,0,99,99,Yes,Bi-monthly,6,50.7026465,-1.2947038,152.00,152
211,360,Wednesbury,1525,LEI-Upperton Road,LE3 0BG,30,23,53,Yes,0,76,76,Yes,Monthly,12,52.6255639,-1.1468288,129.00,129
212,360,Wednesbury,1090,BIR-Bordesley Green,B9 5NA,24,29,53,Yes,0,75,75,Yes,Bi-monthly,6,52.47837003333333,-1.8498188,128.00,128
213,430,Exeter,1078,PLE-Blandford Road,BH16 5BL,53,0,53,Yes,0,25,25,Yes,Bi-monthly,6,50.7282558,-2.0177023,78.00,78
214,590,Peterborough,1056,Harwich,CO12 4NX,33,20,53,Yes,60,0,60,Yes,Quarterly,4,51.93860444,1.25789804,93.00,93
215,300,Bridgend,1006,Tylorstown,CF43 3HJ,30,24,54,Yes,0,44,44,Yes,Quarterly,4,51.645766,-3.431557867,98.00,98
216,340,Doncaster,1152,BRN-Briercliffe,BB10 1EH,10,44,54,Yes,22,96,118,Yes,Bi-monthly,6,53.80334195,-2.2334199,164.66666666666666,165
217,360,Wednesbury,1242,LEI-Gipsy Lane,LE4 6RG,24,30,54,Yes,0,96,96,Yes,Bi-monthly,6,52.65447,-1.10433,150.00,150
218,490,Motherwell,476,GLA-Crookston,G53 7TA,16,38,54,Yes,0,35,35,Yes,Quarterly,4,55.8309277,-4.3626331,89.00,89
219,490,Motherwell,1486,GLA-Partick,G11 6DQ,6,48,54,Yes,0,95,95,Yes,Monthly,12,55.8690538,-4.3055408,149.00,149
220,220,Runcorn,1194,Morecambe,LA3 3PL,50,5,55,Yes,0,65,65,Yes,Bi-monthly,6,54.0605813,-2.8531124,120.00,120
221,260,Newton Aycliffe,1150,Battle Hill,NE28 9EN,21,34,55,Yes,18,65,83,Yes,Bi-monthly,6,55.0053299,-1.519088967,132.00,132
222,260,Newton Aycliffe,1248,BRA-Barkerend Road,BD3 9BN,25,30,55,Yes,0,129,129,Yes,Bi-monthly,6,53.796603,-1.7368673,184.00,184
223,310,Northfleet,416,CHL-Chelmsford,CM2 9PB,38,17,55,Yes,65,0,65,Yes,Quarterly,4,51.72273008,0.4778881,98.33333333333333,98
224,310,Northfleet,1895,BSL-Mayflower Retail Park,SS14 3HZ,43,12,55,Yes,88,0,88,Yes,Quarterly,4,51.590986547368416,0.4794461210526315,113.66666666666666,114
225,320,Southampton,1278,Amesbury,SP4 7RT,23,32,55,Yes,1,81,82,Yes,Quarterly,4,51.17614135,-1.76448905,136.66666666666666,137
226,360,Wednesbury,1726,Baguley,M23 9GH,3,52,55,Yes,0,37,37,Yes,Bi-monthly,6,53.3943,-2.2835,92.00,92
227,460,Avonmouth,305,BRS-Southmead,BS10 5NE,20,35,55,Yes,121,28,149,Yes,Bi-monthly,6,51.5006619,-2.5920262,163.66666666666666,164
228,590,Peterborough,1258,Corby,NN18 0RG,28,27,55,Yes,0,155,155,Yes,Bi-monthly,6,52.4835868,-0.7003963,210.00,210
229,600,Luton,1444,"LON-Hayes, Central Avenue",UB3 2BN,50,5,55,Yes,0,0,0,No,Monthly,12,51.5086401,-0.4200988,55.00,55
230,250,Belvedere,1682,LON-Rosehill,SM5 1AD,35,21,56,Yes,82,38,120,Yes,Monthly,12,51.3840317,-0.1894438,148.66666666666669,149
231,260,Newton Aycliffe,751,SSH-Laygate,NE33 5RG,26,30,56,Yes,81,15,96,Yes,Bi-monthly,6,54.9897024,-1.4360327,125.00,125
232,300,Bridgend,2049,CAR-Cardiff Bay,CF11 0JR,25,31,56,Yes,0,45,45,Yes,Quarterly,4,51.45781412272728,-3.186270491,101.00,101
233,310,Northfleet,162,Ramsgate,CT12 6SL,34,22,56,Yes,64,0,64,Yes,Quarterly,4,51.3569699,1.39643,98.66666666666666,99
234,340,Doncaster,1312,Rawtenstall,BB4 7ND,17,39,56,Yes,0,68,68,Yes,Quarterly,4,53.70088,-2.2856,124.00,124
235,360,Wednesbury,584,WAL-Ablewell,WS1 2EU,24,32,56,Yes,0,82,82,Yes,Bi-monthly,6,52.58328674,-1.97579668,138.00,138
236,430,Exeter,1885,TOR-St.Marychurch Road,TQ1 3HL,39,17,56,Yes,28,88,116,Yes,Bi-monthly,6,50.4769423,-3.5281,162.66666666666666,163
237,490,Motherwell,1488,EDI-Easter Road,EH6 8LD,32,24,56,Yes,0,80,80,Yes,Monthly,12,55.96392,-3.1703199,136.00,136
238,590,Peterborough,1912,NOT-Wollaton,NG8 2DH,35,21,56,Yes,40,35,75,Yes,Bi-monthly,6,52.9560127,-1.2292649,117.66666666666666,118
239,600,Luton,333,SLO-Farnham Road,SL2 1BT,38,18,56,Yes,80,49,129,Yes,Monthly,12,51.5270556,-0.6156415,158.33333333333331,158
240,220,Runcorn,817,BBN-Whalley Banks,BB2 1NU,42,15,57,Yes,0,62,62,Yes,Bi-monthly,6,53.74399625,-2.49230833,119.00,119
241,220,Runcorn,972,BLA-Bloomfield Road,FY1 6JW,15,42,57,Yes,0,32,32,Yes,Bi-monthly,6,53.8043778,-3.043538,89.00,89
242,250,Belvedere,1882,LON-Charlton,SE7 7SR,12,45,57,Yes,26,15,41,Yes,Bi-monthly,6,51.48874561,0.02470311,89.33333333333334,89
243,260,Newton Aycliffe,1335,SUN-Durham Road,SR3 4DF,16,41,57,Yes,42,40,82,Yes,Bi-monthly,6,54.8885996,-1.41929285,125.00,125
244,260,Newton Aycliffe,1594,LEE-Armley Road,LS12 2LL,21,36,57,Yes,0,26,26,Yes,Bi-monthly,6,53.7984,-1.58478,83.00,83
245,290,Enfield,685,LON-Beckton,E6 5YA,12,45,57,Yes,0,84,84,Yes,Bi-monthly,6,51.51579595,0.05497535,141.00,141
246,310,Northfleet,1894,LON-Becontree Heath,RM8 1AJ,39,18,57,Yes,0,83,83,Yes,Bi-monthly,6,51.5635533,0.145649,140.00,140
247,340,Doncaster,603,DON-Balby,DN4 8DD,25,32,57,Yes,0,86,86,Yes,Bi-monthly,6,53.5069433,-1.14763485,143.00,143
248,430,Exeter,1369,Ilfracombe,EX34 8BS,38,19,57,Yes,49,18,67,Yes,Bi-monthly,6,51.2084397,-4.1275984,107.66666666666666,108
249,460,Avonmouth,1371,Dursley,GL11 4EJ,36,21,57,Yes,0,46,46,Yes,Quarterly,4,51.68854894,-2.3616735,103.00,103
250,590,Peterborough,1117,FEL-Langer Road,IP11 2BU,35,22,57,Yes,39,0,39,Yes,Quarterly,4,51.9581922,1.3391542,83.00,83
251,250,Belvedere,1796,LON-Belvedere,DA17 6FD,18,40,58,Yes,52,48,100,Yes,Bi-monthly,6,51.4972479,0.1552719,140.66666666666669,141
252,290,Enfield,1702,LON-Acton,W3 6RE,28,30,58,Yes,35,0,35,Yes,Monthly,12,51.50715165,-0.269878175,81.33333333333334,81
253,340,Doncaster,556,Salford,M6 5JE,18,40,58,Yes,0,70,70,Yes,Bi-monthly,6,53.48709134,-2.29074776,128.00,128
254,360,Wednesbury,1151,BIR-Blackheath,B65 0LG,16,42,58,Yes,0,75,75,Yes,Bi-monthly,6,52.4765284,-2.0367479,133.00,133
255,590,Peterborough,1020,GYM-Pasteur Road,NR31 0DW,55,3,58,Yes,81,0,81,Yes,Quarterly,4,52.60406685,1.717602875,112.00,112
256,600,Luton,1393,Wokingham,RG41 2RU,27,31,58,Yes,0,52,52,Yes,Bi-monthly,6,51.40626,-0.84655,110.00,110
257,250,Belvedere,1906,LON-Selhurst,CR0 2LG,18,41,59,Yes,21,68,89,Yes,Bi-monthly,6,51.3879997,-0.096505333,141.00,141
